,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
7626,29905227,73274142,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,125,2018-12-20 04:12:22.571282,47.536426,-122.36935600000001,0101000020E610000035255987A3975EC0AF5C6F9BA9C44740,Cozy West Seattle Craftsman,USD,nightly
7627,29914146,7435040,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,1.5,40,2018-12-20 03:01:20.690936,47.71922,-122.32237099999999,0101000020E6100000728BF9B9A1945EC08750A5660FDC4740,Unit B-Newly remodeled home N Seattle Big Kitchen,USD,nightly
7628,29914151,7435040,Entire home/apt,"Seattle, WA, United States",4,4.5,5,1.0,1.0,55,2018-12-20 03:01:21.569475,47.718528000000006,-122.32392,0101000020E61000004DA1F31ABB945EC051A1BAB9F8DB4740,Unit A-Newly remodeled N Seattle House  Master Ste,USD,nightly
7629,29921456,26967583,Shared room,"Seattle, WA, United States",0,,1,1.0,1.0,20,2018-12-20 03:11:14.254218,47.644134,-122.302572,0101000020E6100000DC2BF3565D935EC0EF1EA0FB72D24740,The European Room - Shared Coed (Left Bed),USD,nightly
7630,29924368,19570638,Entire home/apt,"Seattle, WA, United States",0,,6,2.0,1.0,159,2018-12-20 03:15:00.248747,47.652408,-122.34054499999999,0101000020E61000003F74417DCB955EC00BD3F71A82D34740,"Bright, MODERN Wallingford Apt - 10min to Seattle",USD,nightly
7631,29924832,595610,Entire home/apt,"Seattle, WA, United States",5,4.5,2,1.0,1.0,70,2018-12-20 03:23:14.680859,47.624769,-122.312996,0101000020E6100000D8F15F2008945EC0FE463B6EF8CF4740,Art Filled Oasis Centrally located in Cap Hill,USD,nightly
7632,29925083,5684643,Entire home/apt,"Seattle, WA, United States",4,4.5,4,2.0,1.0,70,2018-12-20 04:07:20.692076,47.527440999999996,-122.28861599999999,0101000020E61000008D463EAF78925EC0E7C8CA2F83C34740,Seattle home with a view of Lake Washington,USD,nightly
7633,29926687,140236800,Entire home/apt,"Seattle, WA, United States",0,,8,3.0,2.5,171,2018-12-20 03:04:32.023456,47.691841,-122.34175,0101000020E61000001D5A643BDF955EC01684F23E8ED84740,Newly Updated 3BR Townhouse – Walk to Dining,USD,nightly
7634,29926971,36438971,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,80,2018-12-20 03:40:55.65676,47.546108000000004,-122.26815400000001,0101000020E6100000A912656F29915EC0BF0AF0DDE6C54740,Small house in Seattle,USD,nightly
7635,29929168,7354306,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,32,2018-12-20 02:52:46.84216,47.623501,-122.323828,0101000020E6100000DD611399B9945EC0FB027AE1CECF4740,Capitol Hill Excursion part 3 - month or more,USD,nightly
7636,29929456,82587302,Entire home/apt,"Seattle, WA, United States",2,,6,3.0,2.5,195,2018-12-20 03:33:16.501236,47.641923,-122.361263,0101000020E61000004F90D8EE1E975EC06DC669882AD24740,Modern 3BR Seattle home with luxurious amenities,USD,nightly
7637,29929821,7354306,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,30,2018-12-20 02:51:57.954939,47.621747,-122.323926,0101000020E6100000BE141E34BB945EC06CB1DB6795CF4740,Capitol Hill Part Four - month or more,USD,nightly
7638,29929942,225034304,Entire home/apt,"Seattle, WA, United States",5,5.0,2,0.0,1.0,35,2018-12-20 02:52:03.227719,47.558384999999994,-122.286822,0101000020E61000007E71A94A5B925EC0DAC9E02879C74740,1-Fabulous New Studio in Columbia City!,USD,nightly
7639,29930832,1845341,Private room,"Seattle, WA, United States",3,4.5,2,1.0,1.0,54,2018-12-20 04:02:41.268542,47.574364,-122.28818899999999,0101000020E6100000498446B071925EC0F8FF71C284C94740,"Charming Craftsman, walk to beach and light rail!",USD,nightly
7640,29941577,86157147,Entire home/apt,"Seattle, WA, United States",3,5.0,4,1.0,1.0,70,2018-12-20 03:18:54.412586,47.616969,-122.345285,0101000020E610000029B3412619965EC0AAD216D7F8CE4740,Delightful one bedroom near Space Needle!,USD,nightly
7641,29941951,45174778,Private room,"Bellevue, WA, United States",3,3.5,1,1.0,1.0,35,2018-12-20 03:37:46.101668,47.57615,-122.151873,0101000020E61000004E098849B8895EC092CB7F48BFC94740,"Near T-mobile, Bright room with nice kitchen B3",USD,nightly
7642,29948082,1414068,Entire home/apt,"Seattle, WA, United States",3,5.0,3,1.0,1.0,65,2018-12-20 04:06:44.722785,47.577921,-122.393498,0101000020E6100000A6423C122F995EC0F855B950F9C94740,Bright Beach House Apt - Walk to Alki,USD,nightly
7643,29949164,92059331,Private room,"Bellevue, WA, United States",5,5.0,1,1.0,1.0,28,2018-12-20 02:52:52.466609,47.552434000000005,-122.178955,0101000020E61000002A1DACFF738B5EC067994528B6C64740,A cozy little room,USD,nightly
7644,29961849,9452540,Entire home/apt,"Seattle, WA, United States",2,,7,2.0,1.0,105,2018-12-20 03:46:05.104459,47.598924,-122.29400600000001,0101000020E6100000FAB48AFED0925EC00E65A88AA9CC4740,Private Backyard Oasis ~ 10 min drive to downtown,USD,nightly
7645,29961931,224724210,Entire home/apt,"Seattle, WA, United States",4,5.0,2,1.0,1.0,67,2018-12-20 03:45:45.067508,47.613275,-122.297606,0101000020E6100000FA4509FA0B935EC02A3A92CB7FCE4740,★ Private House ★ Great Location - Capitol Hill,USD,nightly
7646,29963361,9224560,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,80,2018-12-20 04:08:23.850462,47.555754,-122.274305,0101000020E610000046088F368E915EC0834F73F222C74740,Great Home - Hillman City / Columbia City,USD,nightly
7647,29966894,183822129,Entire home/apt,"Seattle, WA, United States",1,,5,2.0,1.0,85,2018-12-20 03:38:48.784632,47.510445000000004,-122.241349,0101000020E6100000077B1343728F5EC00FB4024356C14740,**Incredible view!! Charming home !!,USD,nightly
7648,29968553,55400988,Entire home/apt,"Seattle, WA, United States",6,5.0,6,2.0,1.0,89,2018-12-20 03:45:44.005064,47.608674,-122.288248,0101000020E6100000CB48BDA772925EC077F69507E9CD4740,Modern Art Filled Home. Heart of Peaceful Madrona,USD,nightly
7649,29979422,24127926,Entire home/apt,"Seattle, WA, United States",3,5.0,2,1.0,1.5,90,2018-12-20 03:06:53.653422,47.676245,-122.38020700000001,0101000020E610000075ADBD4F55985EC0B18A37328FD64740,"New, modern, spacious backyard cottage.  1.5 baths",USD,nightly
7650,29984580,34169879,Entire home/apt,"Seattle, WA, United States",8,5.0,11,4.0,2.0,107,2018-12-20 04:08:26.279006,47.549929999999996,-122.291427,0101000020E6100000F88A6EBDA6925EC06E8B321B64C64740,"4BR Smart Home in ♡ of City! 10min DT, 15min SEA",USD,nightly
7651,29985555,10110339,Entire home/apt,"Seattle, WA, United States",0,,5,1.0,1.0,90,2018-12-20 03:04:33.63918,47.681391999999995,-122.34678600000001,0101000020E61000007B2DE8BD31965EC0C6E061DA37D74740,Charming Bungalow a block from Greenlake,USD,nightly
7652,29986857,58241663,Private room,"Seattle, WA, United States",10,5.0,3,1.0,1.0,50,2018-12-20 03:11:00.107364,47.65443,-122.32756,0101000020E610000094DE37BEF6945EC0B9C2BB5CC4D34740,Master Bedroom & Private Roof in Safe Neighborhood,USD,nightly
7653,29987932,9080071,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,35,2018-12-20 02:51:47.705172,47.613078,-122.344554,0101000020E61000002F6D382C0D965EC0D4F2035779CE4740,Centrally located fully-furnished Studio,USD,nightly
7654,29990523,225034304,Entire home/apt,"Seattle, WA, United States",3,5.0,2,0.0,1.0,40,2018-12-20 02:52:55.954379,47.556903999999996,-122.286943,0101000020E61000003B342C465D925EC07C8159A148C74740,2-New Studio Columbia City-Walk to Light Rail,USD,nightly
7655,29991646,25519399,Entire home/apt,"Seattle, WA, United States",0,,8,8.0,3.0,500,2018-12-20 03:14:04.392163,47.669307,-122.31085300000001,0101000020E61000004337FB03E5935EC0F0FD0DDAABD54740,17th Ave Historic home,USD,nightly
7656,29992179,25519399,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,50,2018-12-20 03:11:56.726482,47.668642,-122.309242,0101000020E61000002D23F59ECA935EC0B35DA10F96D54740,University of Washington Single room,USD,nightly
7657,30010923,33688512,Private room,"Seattle, WA, United States",1,,2,1.0,1.0,36,2018-12-20 03:47:40.700429,47.605228000000004,-122.303146,0101000020E610000072FA7ABE66935EC0CE4F711C78CD4740,Central District Prvt Room in Creative Space,USD,nightly
7658,30012404,199033767,Entire home/apt,"Seattle, WA, United States",0,,8,3.0,3.0,350,2018-12-20 04:05:13.626052,47.592898,-122.38346100000001,0101000020E6100000A79201A08A985EC091EEE714E4CB4740,Elms on Alki,USD,nightly
7659,30013204,2536,Entire home/apt,"Seattle, WA, United States",1,,3,2.0,1.0,55,2018-12-20 03:45:45.078128,47.610987,-122.291431,0101000020E6100000998235CEA6925EC0FDA36FD234CE4740,Casita Madrona Annex,USD,nightly
7660,30015086,19871809,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,65,2018-12-20 03:21:24.372436,47.639158,-122.34216799999999,0101000020E6100000376F9C14E6955EC0077DE9EDCFD14740,"Private Room, quiet neighborhood",USD,nightly
7661,30015234,55613812,Entire home/apt,"Seattle, WA, United States",1,,8,4.0,3.0,650,2018-12-20 03:33:11.980914,47.631363,-122.369293,0101000020E610000012691B7FA2975EC0C573B680D0D04740,Queen Anne Home with Full Sound View,USD,nightly
7662,30016018,39880373,Entire home/apt,"Seattle, WA, United States",0,,10,3.0,3.0,170,2018-12-20 03:04:20.702453,47.685959000000004,-122.335682,0101000020E6100000C7F65AD07B955EC0CCB22781CDD74740,Lake Daze Getaway ★ Beautiful Seattle 3 bd 3 ba!,USD,nightly
7663,30016395,39880373,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,78,2018-12-20 03:04:19.856588,47.687619,-122.334929,0101000020E6100000D95E0B7A6F955EC0DA8D3EE603D84740,Adorable Apt ★ 2 min walk to Greenlake ★ Sleeps 4!,USD,nightly
7664,30018158,595610,Entire home/apt,"Seattle, WA, United States",1,,2,0.0,1.0,65,2018-12-20 03:27:50.730991,47.624559999999995,-122.35925900000001,0101000020E6100000CBF27519FE965EC0E4310395F1CF4740,Centrally Located Studio walking dist to Key Arena,USD,nightly
7665,30018439,10697929,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,225,2018-12-20 04:01:16.382604,47.607726,-122.33926799999999,0101000020E610000014252191B6955EC0E6762FF7C9CD4740,Downtown Condo – Sweeping Puget Sound Views,USD,nightly
7666,30018930,50550045,Entire home/apt,"Seattle, WA, United States",0,,5,2.0,2.0,150,2018-12-20 03:53:59.11758,47.610088,-122.32888799999999,0101000020E6100000000341800C955EC04DD7135D17CE4740,2 bedroom Water Views High Rise KA,USD,nightly
7667,30022382,10837051,Private room,"Seattle, WA, United States",1,,2,1.0,1.0,45,2018-12-20 03:41:31.931,47.526001,-122.365054,0101000020E610000089D1730B5D975EC0E754320054C34740,West Seattle Cozy Bedroom,USD,nightly
7668,30039507,225766479,Entire home/apt,"Seattle, WA, United States",3,5.0,6,3.0,1.0,39,2018-12-20 04:08:02.646507,47.508601,-122.332347,0101000020E61000001EFB592C45955EC040DB6AD619C14740,Cozy Guest Suite in Between Airport and Downtown,USD,nightly
7669,30040896,53265478,Entire home/apt,"Seattle, WA, United States",0,,8,4.0,3.5,250,2018-12-20 03:16:13.551053,47.631453,-122.29773700000001,0101000020E6100000C9737D1F0E935EC005FBAF73D3D04740,4100 Sq Ft Seattle Montlake Home On The Arboretum,USD,nightly
7670,30041235,14615861,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.0,299,2018-12-20 03:15:59.550115,47.621972,-122.304432,0101000020E6100000C7F65AD07B935EC08C834BC79CCF4740,Comfortable and convenient Capitol Hill Tudor,USD,nightly
7671,30042772,25519399,Private room,"Seattle, WA, United States",0,,1,1.0,1.0,50,2018-12-20 03:12:55.001067,47.669037,-122.310782,0101000020E6100000DF8B2FDAE3935EC030682101A3D54740,University of Washington Single Room,USD,nightly
7672,30044981,8186843,Entire home/apt,"Seattle, WA, United States",3,5.0,5,2.0,1.0,145,2018-12-20 03:04:06.407732,47.681884000000004,-122.329945,0101000020E6100000A31EA2D11D955EC034D593F947D74740,Green Lake Carriage Apartment,USD,nightly
7674,30047384,104415329,Private room,"Redmond, WA, United States",2,,2,1.0,1.0,65,2018-12-20 02:54:27.527464,47.675492,-122.14726399999999,0101000020E610000034F8FBC56C895EC0D55A988576D64740,Large Private Room w/ Ensuite in Redmond,USD,nightly
7675,30048966,25383292,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,3.0,158,2018-12-20 04:05:10.393981,47.579207000000004,-122.41338,0101000020E6100000833463D1749A5EC0A04E797423CA4740,ALKI BEACH SEATTLE HOME / 15 MIN DT/AIRPORT,USD,nightly
7676,30051160,113536201,Entire home/apt,"Seattle, WA, United States",2,,6,2.0,2.0,150,2018-12-20 03:59:37.694996,47.615178,-122.34895800000001,0101000020E61000005D6BEF5355965EC0FE9B1727BECE4740,2BR/2BTH Waterfront Views,USD,nightly
7677,30059801,184702399,Entire home/apt,"Redmond, WA, United States",2,,4,2.0,1.0,75,2018-12-20 02:54:01.093838,47.676825,-122.158161,0101000020E61000002CA0504F1F8A5EC0BF0E9C33A2D64740,"Relax in Your Comfortable, Quiet Redmond Cottage",USD,nightly
7678,30063950,14290575,Entire home/apt,"Seattle, WA, United States",4,5.0,4,0.0,1.0,70,2018-12-20 04:02:37.569893,47.598039,-122.33301000000002,0101000020E61000006CCF2C0950955EC0C45DBD8A8CCC4740,Rustic Chic Apartment in Historic Pioneer Square!,USD,nightly
7679,30064070,20618572,Entire home/apt,"Seattle, WA, United States",0,,12,4.0,4.0,200,2018-12-20 03:04:32.027633,47.687134,-122.336078,0101000020E6100000EDB94C4D82955EC01EFCC401F4D74740,Walk to the Lake ★ Seattle 4 bd 4 ba ★ Sleeps 12,USD,nightly
7680,30065946,20618572,Entire home/apt,"Seattle, WA, United States",0,,8,3.0,3.0,170,2018-12-20 03:04:20.708758,47.685707,-122.33477099999999,0101000020E61000008D2958E36C955EC0B3D1393FC5D74740,Seattle Serenity ★ Walk to Green Lake ★ 3bd 3ba!,USD,nightly
7681,30066177,20618572,Entire home/apt,"Seattle, WA, United States",0,,4,1.0,1.0,78,2018-12-20 03:04:19.27566,47.687829,-122.335672,0101000020E6100000B58B69A67B955EC0C51EDAC70AD84740,Cute 1 bd/1ba ★ Sleeps 4★ Walk to Green Lake!,USD,nightly
7682,30066877,20618572,Entire home/apt,"Seattle, WA, United States",0,,6,1.0,1.0,108,2018-12-20 03:14:48.723177,47.6426,-122.32269699999999,0101000020E61000001C615111A7945EC06E3480B740D24740,Lago Vista Casa ★ Mins from Lake Union ★ Sleeps 6!,USD,nightly
7683,30067443,225904220,Entire home/apt,"Kirkland, WA, United States",6,5.0,5,2.0,2.0,180,2018-12-20 02:53:37.176744,47.67047,-122.204393,0101000020E610000001A260C6148D5EC07D7901F6D1D54740,Luxurious Getaway - Amazing Sunset Lake Views !!!,USD,nightly
7684,30068037,215121392,Private room,"Seattle, WA, United States",3,4.5,2,1.0,1.5,60,2018-12-20 03:27:23.039114,47.655105,-122.38556899999999,0101000020E61000007E569929AD985EC019390B7BDAD34740,"Modern, Spacious Town House in heart of Seattle",USD,nightly
7685,30069619,21404681,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,88,2018-12-20 03:23:31.53952,47.620156,-122.32716299999998,0101000020E6100000855D143DF0945EC08735954561CF4740,LOCATION! Bedroom in the heart of Capitol Hill!,USD,nightly
7686,30071279,128758127,Entire home/apt,"Seattle, WA, United States",2,,3,0.0,1.0,70,2018-12-20 02:59:32.85331,47.635178,-122.32533000000001,0101000020E6100000179AEB34D2945EC0C19140834DD14740,Simple & Sweet Studio on Eastlake,USD,nightly
7687,30084467,82555495,Entire home/apt,"Seattle, WA, United States",10,5.0,2,0.0,1.0,64,2018-12-20 03:11:12.421389,47.623296999999994,-122.316721,0101000020E6100000363D282845945EC0F3583332C8CF4740,Fabulous  Home On Capitol HIll,USD,nightly
7688,30084717,174105856,Entire home/apt,"Seattle, WA, United States",4,5.0,4,1.0,1.0,63,2018-12-20 03:27:26.201681,47.631439,-122.358258,0101000020E6100000F261F6B2ED965EC0A0353FFED2D04740,Kerry Park Clean Fresh 1 Bedroom,USD,nightly
7689,30086841,12883058,Private room,"Seattle, WA, United States",7,4.5,2,1.0,1.0,55,2018-12-20 02:51:57.958858,47.617148,-122.34696799999999,0101000020E61000008C3045B934965EC05A65A6B4FECE4740,"Cosy private room in a luxury building, Downtown",USD,nightly
7690,30089063,146403840,Entire home/apt,"Mercer Island, WA, United States",1,,8,5.0,4.0,71,2018-12-20 03:40:40.095192,47.543791999999996,-122.20877800000001,0101000020E6100000F487669E5C8D5EC0C9E9EBF99AC54740,Beachfront luxury 4bedrooms + 1guest room,USD,nightly
7691,30090708,39030654,Shared room,"Seattle, WA, United States",1,,2,1.0,1.0,30,2018-12-20 03:11:12.417785,47.662528,-122.312422,0101000020E61000004223D8B8FE935EC09757AEB7CDD44740,"2 beds, cozy apartment for a short stay in Seattle",USD,nightly
7692,30091135,125608723,Entire home/apt,"Kirkland, WA, United States",0,,6,3.0,3.0,299,2018-12-20 02:55:17.307225,47.675090000000004,-122.17101699999999,0101000020E6100000D88349F1F18A5EC0A6ED5F5969D64740,西雅图不眠夜 Sleepless in Seattle,USD,nightly
7693,30093335,1845341,Entire home/apt,"Seattle, WA, United States",2,,5,1.0,1.0,65,2018-12-20 04:02:41.273425,47.575537,-122.288274,0101000020E61000006092CA1473925EC0A8514832ABC94740,"Charming Craftsman Suite, Walk to Beach/Lightrail!",USD,nightly
7694,30095840,226137890,Entire home/apt,"Seattle, WA, United States",3,5.0,4,0.0,1.0,71,2018-12-20 03:18:41.016454,47.617996999999995,-122.34723899999999,0101000020E61000005439ED2939965EC0580394861ACF4740,Space Needle Studio-Belltown,USD,nightly
7695,30096210,226137890,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,2.0,145,2018-12-20 03:58:44.345973,47.614803,-122.349291,0101000020E61000006072A3C85A965EC0C93D5DDDB1CE4740,2BR/2BTH Waterfront Views!,USD,nightly
7696,30108993,226137890,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,2.0,141,2018-12-20 04:04:53.004535,47.611861,-122.35077,0101000020E6100000BF9A030473965EC05359147651CE4740,2BR/2BTH Waterfront in Heart of Downtown,USD,nightly
7697,30109348,147405198,Private room,"Seattle, WA, United States",2,,3,1.0,1.0,41,2018-12-20 03:42:21.982219,47.518875,-122.273744,0101000020E61000007ADE8D0585915EC023DBF97E6AC24740,Remodeled Studio with Private Five Piece Bathroom,USD,nightly
7698,30109573,9645526,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,100,2018-12-20 03:06:33.290488,47.705589,-122.37720800000001,0101000020E610000088F2052D24985EC06CB587BD50DA4740,Mid-Century Home with Sweeping Water View!,USD,nightly
7699,30109908,147405198,Private room,"Seattle, WA, United States",3,5.0,2,1.0,1.0,41,2018-12-20 03:42:13.707189,47.519965,-122.274523,0101000020E6100000FDBFEAC891915EC046088F368EC24740,Master bedroom w/ patio and private luxury bath,USD,nightly
7700,30110399,226137890,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.0,165,2018-12-20 03:58:30.108729,47.613356,-122.349506,0101000020E61000005FF0694E5E965EC017670C7382CE4740,3BR/2BTH Waterfront Apt W/ Rooftop Water Views!,USD,nightly
7701,30110410,23594484,Private room,"Seattle, WA, United States",7,5.0,2,1.0,1.0,39,2018-12-20 02:53:13.879893,47.68558,-122.34996000000001,0101000020E61000001FBAA0BE65965EC05665DF15C1D74740,"Green Lake Flamingo Private Bedroom, Bath&Entrance",USD,nightly
7702,30112628,45163577,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,43,2018-12-20 02:59:17.637493,47.692282,-122.345253,0101000020E610000023F609A018965EC003CE52B29CD84740,"Georgian Properties ""1""",USD,nightly
7703,30112945,42806841,Entire home/apt,"Kirkland, WA, United States",1,,2,1.0,1.5,60,2018-12-20 02:54:27.535712,47.721674,-122.18595,0101000020E61000003D2CD49AE68B5EC0CF2F4AD05FDC4740,Queen Suite in Kingsgate,USD,nightly
7704,30113499,75658917,Entire home/apt,"Seattle, WA, United States",2,,2,1.0,1.0,95,2018-12-20 03:17:44.773692,47.623436,-122.305756,0101000020E610000092239D8191935EC0149337C0CCCF4740,Capitol Hill Craftsman Charm Modern Ammenities,USD,nightly
7705,30113905,46450009,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,1.0,75,2018-12-20 03:02:22.711561,47.696974,-122.34082,0101000020E6100000A774B0FECF955EC0C614AC7136D94740,"Spacious apartment with balcony, next to nice Park",USD,nightly
7706,30114278,46450009,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,1.0,80,2018-12-20 03:01:38.053176,47.697086999999996,-122.34109199999999,0101000020E6100000583B8A73D4955EC0BFBB95253AD94740,Private garden 3-bed Spacious Apartment quite+safe,USD,nightly
7707,30114679,108049935,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,149,2018-12-20 03:36:45.726344,47.637053,-122.39705500000001,0101000020E6100000A6ED5F5969995EC0CB68E4F38AD14740,"The Inn at Magnolia Park, Your private retreat",USD,nightly
7708,30124134,201624129,Entire home/apt,"Seattle, WA, United States",1,,6,2.0,1.0,112,2018-12-20 03:14:33.771939,47.663708,-122.34893799999999,0101000020E61000003A950C0055965EC0FA0B3D62F4D44740,Fremont Two-Story townhouse,USD,nightly
7709,30128509,92742089,Entire home/apt,"Seattle, WA, United States",0,,4,2.0,1.0,145,2018-12-20 03:23:28.232646,47.618348,-122.315947,0101000020E61000003C11C47938945EC004C6FA0626CF4740,Zel Den,USD,nightly
7710,30129829,226398799,Entire home/apt,"Seattle, WA, United States",0,,2,0.0,1.0,40,2018-12-20 02:51:47.711403,47.66165,-122.30533700000001,0101000020E61000008F5033A48A935EC0FFB27BF2B0D44740,"Micro studio w microwave, fridge, TV, PS4,wifi etc",USD,nightly
7711,30130681,100208194,Entire home/apt,"Seattle, WA, United States",6,5.0,3,0.0,1.0,83,2018-12-20 03:19:04.936919,47.617407,-122.31668400000001,0101000020E6100000A7CAF78C44945EC026A94C3107CF4740,Superb Studio in Incredible Capitol Hill Location,USD,nightly
7712,30133203,8851101,Entire home/apt,"Seattle, WA, United States",0,,6,3.0,2.0,300,2018-12-20 04:12:25.350427,47.528356,-122.37914599999999,0101000020E6100000319A95ED43985EC09C525E2BA1C34740,Chic Fully-Updated West Seattle Mid-Century Home,USD,nightly
7713,30133449,49109107,Private room,"Bellevue, WA, United States",0,,1,1.0,0.5,29,2018-12-20 02:58:05.528142,47.620509000000006,-122.122506,0101000020E610000015E46723D7875EC0D4EFC2D66CCF4740,Crossroads Private Room,USD,nightly
7714,30145965,7268966,Private room,"Redmond, WA, United States",2,,1,1.0,3.0,25,2018-12-20 02:56:22.486646,47.679548,-122.11894,0101000020E6100000EB8B84B69C875EC0F607CA6DFBD64740,Room at Redmond downtown,USD,nightly
7715,30150597,220746092,Entire home/apt,"Bellevue, WA, United States",0,,7,4.0,2.5,173,2018-12-20 02:54:24.961775,47.637035,-122.15761200000001,0101000020E6100000425DA450168A5EC024B4E55C8AD14740,Xmas Escape! Clean Crisp Living Among the Forest.,USD,nightly
7716,30151848,23316438,Private room,"Seattle, WA, United States",0,,7,1.0,2.0,95,2018-12-20 04:02:47.689436,47.586551,-122.301116,0101000020E610000059130B7C45935EC0D237691A14CB4740,Holgate Street Townhome,USD,nightly
7717,30152782,123057304,Entire home/apt,"Bellevue, WA, United States",0,,3,1.0,1.0,84,2018-12-20 02:53:30.990031,47.621297999999996,-122.17955800000001,0101000020E61000000D6FD6E07D8B5EC0FD885FB186CF4740,Modern Downtown Bellevue Condo,USD,nightly
7718,30153965,226554132,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,125,2018-12-20 03:04:33.642763,47.696002,-122.34388,0101000020E6100000E76F422102965EC0ADF9F19716D94740,Jewel's Star,USD,nightly
7719,30155968,226567512,Entire home/apt,"Seattle, WA, United States",3,4.0,2,0.0,1.0,29,2018-12-20 02:58:36.95968,47.692554,-122.34248400000001,0101000020E6100000CFD90242EB955EC0645B069CA5D84740,Quaint suite less than a mile from Green Lake,USD,nightly
7720,30156217,224495142,Private room,"Seattle, WA, United States",3,5.0,2,1.0,1.0,48,2018-12-20 02:52:59.311645,47.527271999999996,-122.274849,0101000020E6100000A795422097915EC05B0C1EA67DC34740,MidCentury/Bath/Kitchenette/ Easy DT SeaTac Access,USD,nightly
7721,30159056,26316496,Entire home/apt,"Seattle, WA, United States",3,5.0,5,2.0,1.0,99,2018-12-20 03:15:37.09888,47.6231,-122.309448,0101000020E610000002F4FBFECD935EC09D11A5BDC1CF4740,Historic Capitol Hill home is a walker’s paradise,USD,nightly
7722,30160865,174643079,Private room,"Redmond, WA, United States",0,,3,1.0,2.0,33,2018-12-20 02:53:33.777625,47.667401,-122.14014099999999,0101000020E61000000AF5F411F8885EC0AA285E656DD54740,Room in Redmond near your work,USD,nightly
7723,30161231,50487726,Entire home/apt,"Seattle, WA, United States",0,,8,2.0,1.0,80,2018-12-20 04:11:17.216177,47.549259,-122.383804,0101000020E6100000BC04A73E90985EC04F04711E4EC64740,Backyard Cottage in West Seattle,USD,nightly
7724,30179277,75997715,Private room,"Bellevue, WA, United States",4,5.0,2,1.0,1.0,45,2018-12-20 03:38:54.03632,47.607485,-122.12831000000001,0101000020E6100000FC6F253B36885EC0C0E78711C2CD4740,Private entrance w/ kitchenette & Coffee Service.,USD,nightly
7725,30179743,226718992,Entire home/apt,"Seattle, WA, United States",0,,1,0.0,1.0,38,2018-12-20 03:14:07.100123,47.662915999999996,-122.31709,0101000020E6100000DFF8DA334B945EC061FF756EDAD44740,"Spacious Studio in University District, Seattle",USD,nightly
7726,30181350,76544093,Shared room,"Redmond, WA, United States",0,,2,1.0,1.0,18,2018-12-20 02:53:30.984624,47.667081,-122.14003799999999,0101000020E6100000A08CF161F6885EC0396403E962D54740,A simple space for your stay,USD,nightly
7727,30183931,2360705,Entire home/apt,"Seattle, WA, United States",1,,2,1.0,1.5,45,2018-12-20 02:52:36.678855,47.588278,-122.388148,0101000020E61000008080B56AD7985EC0687A89B14CCB4740,One bedroom in West Seattle urban farm home,USD,nightly
7728,30184390,28379912,Entire home/apt,"Seattle, WA, United States",0,,3,1.0,1.0,102,2018-12-20 03:12:47.806428,47.643506,-122.32642299999999,0101000020E6100000626A4B1DE4945EC0D06394675ED24740,Travelling Nurse Seattle  close to all hospitals,USD,nightly
7729,30196692,19578643,Entire home/apt,"Seattle, WA, United States",2,,2,0.0,1.0,96,2018-12-20 03:11:12.422891,47.627315,-122.34703700000001,0101000020E61000002060ADDA35965EC027A5A0DB4BD04740,Cozy studio in the heart of Seattle,USD,nightly
7730,30201256,7628977,Entire home/apt,"Seattle, WA, United States",0,,2,1.0,1.0,90,2018-12-20 03:53:53.481559,47.614249,-122.326122,0101000020E61000006420CF2EDF945EC0E44C13B69FCE4740,"Modern downtown Seattle apartment, luxury building",USD,nightly
7731,30202170,8774947,Private room,"Seattle, WA, United States",0,,2,1.0,1.0,95,2018-12-20 03:50:33.230432,47.612811,-122.314181,0101000020E61000009301A08A1B945EC085D0419770CE4740,"Mordern, new, private room, Capitol hill",USD,nightly
7732,30202192,213032505,Entire home/apt,"Redmond, WA, United States",0,,2,1.0,1.0,90,2018-12-20 02:56:39.272397,47.674054,-122.126452,0101000020E6100000E22021CA17885EC076DEC66647D64740,Downtown Redmond One Bedroom Flat- Modern Vibe,USD,nightly
