StoreCode,Date,ChickenHuns,1pc,2 pc,3 pc,4 pc,8pc,8pc Meal,12 pc,12 pc Meal,16 pc,16 pc Meal,20 pc,20 pc Meal
C750004,20180713,25.75,13,38,4,0,3,0,5,1,3,0,0,0
C750004,20180714,4.375,3,42,6,0,0,0,1,0,2,2,0,0
C750004,20180715,8.5,14,48,1,0,0,0,5,1,4,0,0,0
C750004,20180716,7.75,14,46,2,0,0,0,3,4,5,0,0,0
C750004,20180717,7,16,54,2,0,1,4,4,1,1,1,1,1
C750004,20180718,19.375,10,37,1,0,4,1,3,1,2,0,0,1
C750004,20180719,15.5,21,53,2,0,0,0,7,3,3,0,0,1
C750004,20180720,13.5,20,45,1,0,0,2,2,2,1,0,0,2
C750004,20180721,11.75,4,40,1,0,1,0,2,1,2,3,0,3
C750004,20180722,-5.5,14,53,2,0,1,2,1,2,1,0,0,0
C750004,20180723,23.375,13,46,7,0,2,1,1,3,2,0,0,0
C750004,20180724,9.875,7,49,1,0,1,2,1,1,3,1,0,0
C750004,20180725,22.125,16,60,0,0,1,2,2,1,6,0,0,1
C750004,20180726,7.875,13,44,2,0,0,1,3,1,2,0,0,0
C750004,20180727,12,11,53,1,0,1,5,6,0,3,2,0,0
C750004,20180728,6.5,9,48,1,0,1,0,3,1,5,2,0,1
C750004,20180729,20.25,16,52,1,0,1,1,4,0,1,1,0,0
C750004,20180730,8.25,0,29,2,0,0,1,6,1,0,1,0,0
C750004,20180731,5.625,0,54,1,0,0,2,2,0,2,2,0,0
C750004,20180801,9.125,0,52,0,0,0,1,4,1,1,2,1,0
C750004,20180802,3.375,0,45,0,0,0,2,1,2,1,1,0,1
C750004,20180803,12.25,0,42,1,0,1,3,1,2,4,0,0,0
C750004,20180804,10.625,0,33,0,0,1,3,6,1,5,1,0,4
C750004,20180805,9.25,0,58,2,0,0,2,6,4,3,2,0,3
C750004,20180806,-0.125,0,56,1,0,0,1,3,1,2,1,0,0
C750004,20180807,18.5,0,41,0,0,2,1,3,2,0,1,1,1
C750004,20180808,3.25,0,52,2,0,0,3,1,2,4,0,1,0
C750004,20180809,9,0,48,0,0,0,4,3,0,4,0,0,2
C750004,20180810,-17.5,0,52,3,0,0,1,2,0,5,0,1,0
C750004,20180811,19.5,0,57,0,0,0,5,2,0,3,5,0,0
C750004,20180812,13,0,37,0,0,0,3,4,1,1,2,0,0
C750004,20180813,33.375,0,47,1,0,0,1,0,5,1,2,1,0
C750004,20180814,18.375,0,37,2,0,0,2,4,2,1,0,0,2
C750004,20180815,13.875,0,57,1,0,0,4,1,1,2,1,0,0
C750004,20180816,9.375,0,36,2,0,0,4,5,2,0,0,0,2
C750004,20180817,-1.75,0,53,4,0,0,5,4,1,8,1,0,0
C750004,20180818,4.25,0,47,1,0,0,4,2,2,1,1,2,0
C750004,20180819,11.375,0,37,1,0,0,3,10,1,1,3,0,1
C750004,20180820,9.875,0,57,2,0,0,2,3,1,0,0,0,0
C750004,20180821,27.875,0,62,2,0,0,3,5,1,1,1,0,3
C750004,20180822,4.875,0,54,4,0,0,7,3,2,4,2,0,0
C750004,20180823,7.875,0,46,0,0,0,2,4,3,0,1,1,0
C750004,20180824,6.25,0,52,1,0,0,1,6,0,4,0,0,0
C750004,20180825,15.5,0,38,0,0,0,1,4,2,4,1,0,1
C750004,20180826,16.75,0,36,3,0,0,2,2,1,0,1,0,1
C750004,20180827,9.375,0,38,3,0,0,2,4,1,4,0,0,0
C750004,20180828,12.5,0,44,0,0,1,1,5,0,1,1,0,0
C750004,20180829,16.375,0,45,1,0,0,2,1,1,0,2,0,1
C750004,20180830,-5.625,0,40,0,0,0,3,3,0,2,0,0,0
C750004,20180831,32.25,0,47,3,0,0,1,8,4,7,1,0,0
C750004,20180901,6.75,0,36,0,0,0,3,3,0,2,3,0,1
C750004,20180902,-1.625,0,48,1,0,0,1,1,5,7,0,1,0
C750004,20180903,21.5,0,42,1,0,0,1,2,3,0,1,0,0
C750004,20180904,-3.5,0,54,1,0,0,0,2,1,1,0,1,0
C750004,20180905,30.75,0,46,1,0,0,2,7,1,2,0,1,0
C750004,20180906,15.5,0,62,0,0,0,2,2,2,1,1,0,0
C750004,20180907,11.125,0,48,0,0,0,2,4,1,1,2,1,0
C750004,20180908,16.875,0,75,0,0,0,2,1,1,1,0,0,0
C750004,20180909,12.5,0,45,1,0,0,0,2,0,0,1,0,0
C750004,20180910,10.375,0,34,0,0,0,1,5,1,1,0,0,0
C750004,20180911,16.375,0,47,1,0,0,2,3,0,1,0,0,0
C750004,20180912,4.75,0,32,0,0,2,5,1,1,2,0,0,0
C750004,20180913,15.875,0,39,1,0,0,2,1,1,1,1,0,0
C750004,20180914,12.625,0,47,0,0,0,3,0,1,0,0,1,0
C750004,20180915,13.875,0,32,0,0,0,1,5,2,3,0,2,0
C750004,20180916,17.125,0,38,0,0,6,1,1,1,1,1,0,0
C750004,20180917,11.75,0,41,0,0,0,2,1,1,3,0,0,0
C750004,20180918,16.75,0,41,3,0,1,0,5,1,2,1,0,0
C750004,20180919,9.75,0,32,0,0,0,0,4,0,2,0,0,1
C750004,20180920,13.875,0,45,3,0,0,2,4,2,1,1,0,0
C750004,20180921,13.75,0,41,0,0,0,1,1,0,2,1,0,0
C750004,20180922,6.125,0,56,0,0,0,0,2,0,2,1,1,1
C750004,20180923,16,0,80,1,0,0,5,1,5,2,0,0,0
C750004,20180924,-0.5,0,32,1,0,0,1,0,2,1,0,1,0
C750004,20180925,19.75,0,63,2,0,0,1,5,1,2,0,0,0
C750004,20180926,12,0,40,5,0,0,0,1,3,3,1,1,0
C750004,20180927,12,0,33,4,0,0,0,4,1,2,0,0,0
C750004,20180928,9.875,0,45,9,0,2,0,6,1,2,0,0,0
C750004,20180929,16.875,0,33,6,0,0,1,2,2,3,1,0,0
C750004,20180930,5.875,0,21,4,0,0,2,3,0,0,1,0,0
C750004,20181001,17.625,0,49,3,0,3,0,1,0,2,0,0,0
C750004,20181002,20.375,0,32,5,0,0,0,3,0,4,2,0,0
C750004,20181003,9.125,0,36,2,0,0,0,1,1,5,0,0,1
C750004,20181004,5.625,0,38,5,0,0,0,1,1,2,1,1,0
C750004,20181005,9,0,47,3,0,0,0,2,2,1,1,1,0
C750004,20181006,14.625,0,37,5,0,0,1,5,0,2,0,0,0
C750004,20181007,18.5,0,23,3,0,0,1,6,0,3,0,0,0
C750004,20181008,8.75,0,31,7,0,0,2,2,0,2,1,2,0
C750004,20181009,13.5,0,34,1,0,2,7,1,4,2,2,0,0
C750004,20181010,10,0,45,3,0,0,1,2,1,0,0,0,0
C750004,20181011,26.5,0,33,2,0,0,1,2,2,3,0,0,0
C750004,20181012,5.75,0,41,1,0,0,4,2,1,4,1,0,0
C750004,20181013,8.75,0,31,3,0,0,2,5,0,1,4,0,0
C750004,20181014,-19.75,0,31,3,0,0,0,2,0,0,0,0,0
C750004,20181015,7.75,17,57,1,0,0,0,1,1,1,0,0,0
C750004,20181016,3.25,11,44,4,0,0,0,1,0,2,0,0,0
C750004,20181017,12,16,40,4,0,0,0,4,1,1,0,0,0
C750004,20181018,14.125,15,43,0,0,0,2,3,1,1,0,0,0
C750004,20181019,10.875,14,59,1,0,0,2,2,2,2,0,0,0
C750004,20181020,3.125,17,38,2,0,0,3,3,3,3,0,0,1
C750004,20181021,10,9,28,7,0,0,0,4,1,0,0,0,0
C750004,20181022,7.75,8,22,9,2,1,3,1,0,0,1,0,0
C750004,20181023,14.25,4,27,2,3,0,2,1,0,1,1,0,0
C750004,20181024,10.625,5,29,6,3,0,0,2,0,2,0,0,0
C750004,20181025,2.625,15,22,5,2,0,0,2,1,0,2,1,0
C750004,20181026,11.375,5,34,10,2,0,0,2,1,4,0,0,0
C750004,20181027,6,11,21,6,1,0,1,3,0,2,2,0,0
C750004,20181028,9,14,27,10,0,0,1,2,1,2,0,0,0
C750004,20181029,10.5,3,24,4,2,0,0,1,0,1,0,0,0
C750004,20181030,13.125,14,36,6,3,0,1,4,0,0,0,0,0
C750004,20181031,7.875,13,34,4,1,0,1,2,2,4,1,0,0
C750004,20181101,8,10,29,5,2,0,3,3,0,4,1,0,0
C750004,20181102,11.125,10,40,10,3,0,1,1,2,2,0,1,0
C750004,20181103,0.875,6,25,9,3,0,1,4,0,6,0,1,0
C750004,20181104,17.875,6,17,3,4,0,0,2,1,2,1,0,0
C750004,20181105,-0.25,11,28,6,4,2,0,1,0,0,0,0,0
C750004,20181106,6.75,4,23,12,5,1,2,3,1,2,0,1,0
C750004,20181107,7.375,8,27,1,3,1,2,3,3,1,1,0,0
C750004,20181108,14.25,17,28,7,4,0,0,3,0,1,0,0,0
C750004,20181109,6.625,5,23,7,2,0,2,3,3,0,2,1,0
C750004,20181110,-11.125,7,17,6,4,0,0,4,0,1,0,0,0
C750004,20181111,31.25,4,27,6,2,0,0,7,0,2,2,0,0
C750004,20181112,11.375,15,32,1,3,0,2,3,1,0,0,0,0
C750004,20181113,14.375,5,29,4,2,0,0,3,0,2,0,0,0
C750004,20181114,4.5,4,32,7,2,0,2,1,0,0,0,0,0
C750004,20181115,12.75,3,27,12,3,0,0,2,0,2,0,0,0
C750004,20181116,20.125,14,34,7,3,0,3,1,2,1,2,0,0
C750004,20181117,6.5,17,22,6,1,0,3,4,0,1,0,0,0
C750004,20181118,8.5,7,23,4,2,1,0,1,2,3,0,0,0
C750004,20181119,4.375,5,27,8,1,0,1,2,1,2,1,0,0
C750004,20181120,5.5,16,35,10,3,1,0,2,0,1,0,0,0
C750004,20181121,8.875,5,25,3,0,0,1,6,1,5,1,0,0
C750004,20181123,8,6,20,1,3,0,0,2,0,0,3,0,0
C750004,20181124,12.75,5,22,5,1,0,0,1,0,1,0,0,0
C750004,20181125,7.25,3,18,6,1,2,0,4,0,0,0,0,0
C750004,20181126,7,7,22,7,1,0,0,0,1,3,0,0,0
C750004,20181127,6.375,8,34,5,2,0,0,2,0,3,0,0,0
C750004,20181128,12.625,6,34,4,0,1,0,3,2,3,0,0,1
C750004,20181129,15.5,18,20,4,3,2,1,2,0,1,0,2,0
C750004,20181130,6.5,8,26,4,3,1,1,4,0,2,0,0,0
C750004,20181201,9.5,6,21,1,2,9,3,5,1,1,0,0,0
C750004,20181202,7.5,10,27,3,2,4,1,1,0,3,0,0,0
C750004,20181203,11.25,12,31,3,3,0,0,6,0,1,0,0,0
C750004,20181204,15.5,10,26,9,3,3,1,5,0,1,1,0,0
C750004,20181205,3.375,11,21,0,2,0,2,1,2,2,0,0,0
C750004,20181206,7.875,10,23,9,2,1,2,2,0,2,0,0,0
C750004,20181207,2.625,2,30,6,2,0,1,7,1,0,1,0,0
C750004,20181208,6.5,5,16,7,4,4,1,0,1,1,2,0,0
C750004,20181209,4.25,5,16,5,3,1,2,2,0,1,4,0,0
C750004,20181210,10,9,29,2,0,1,2,0,0,0,0,0,0
C750004,20181211,6.625,10,22,1,3,1,1,4,0,0,2,0,1
C750004,20181212,12,11,36,6,2,2,2,3,0,1,1,0,0
C750004,20181213,15.125,8,27,5,2,4,0,3,1,2,0,0,0
C750004,20181214,12.375,7,22,6,1,1,1,6,1,0,1,0,0
C750004,20181215,8.5,12,22,7,0,0,3,3,2,1,0,0,0
C750004,20181216,14.375,13,11,1,0,0,1,0,1,6,2,0,0
C750004,20181217,5.5,5,20,9,0,0,1,4,2,3,1,0,0
C750004,20181218,15.25,10,18,6,1,0,0,4,0,0,0,0,0
C750004,20181219,10.875,10,39,3,2,0,2,2,1,1,0,0,0
C750004,20181220,3.5,12,21,2,1,1,6,2,1,1,0,0,5
C750004,20181221,13.875,11,30,6,1,1,2,2,0,3,1,1,1
C750004,20181222,16.5,5,23,12,2,0,3,4,1,2,0,1,0
C750004,20181223,6.25,4,29,2,3,2,0,1,1,4,1,0,0
C750004,20181224,6.625,2,20,2,5,0,2,1,1,0,1,0,0
C750004,20181226,14.875,13,14,3,2,0,0,1,1,2,0,0,0
C750004,20181227,5.375,12,34,1,1,2,0,3,2,4,0,0,0
C750004,20181228,7.25,8,16,1,4,1,0,1,0,0,0,0,0
C750004,20181229,2.875,10,14,2,1,0,1,4,0,2,0,0,0
C750004,20181230,11.5,7,32,6,2,2,1,2,1,1,0,0,0
C750004,20181231,2.5,5,21,6,1,0,0,4,3,2,2,0,0
C750004,20190101,8.125,4,19,2,2,0,0,1,1,2,0,0,1
C750004,20190102,8.625,11,27,2,1,0,0,2,0,1,0,0,0
C750004,20190103,9,8,25,3,0,2,2,2,0,0,0,2,0
C750004,20190104,14.375,11,31,3,3,0,3,4,2,1,0,0,2
C750004,20190105,1.125,10,18,5,4,2,1,2,0,2,1,0,0
C750004,20190106,11,7,10,6,3,0,0,3,0,1,0,0,0
C750004,20190107,13.5,14,34,3,1,1,1,0,0,0,0,0,0
C750004,20190108,18.75,7,23,3,1,1,5,2,1,0,0,0,0
C750004,20190109,23.5,3,18,4,1,0,0,1,1,3,1,0,0
C750004,20190110,11.875,7,20,4,1,5,1,1,1,3,0,0,0
C750004,20190111,10.375,7,18,9,3,1,1,5,1,1,1,0,1
C750004,20190112,12.25,19,19,4,2,0,0,3,1,0,0,0,0
C750004,20190113,2,5,17,4,1,4,0,1,2,2,1,0,0
C750004,20190114,16.5,14,23,3,2,2,1,2,1,3,0,0,0
C750004,20190115,9.75,8,30,7,0,0,0,2,1,0,0,0,0
C750004,20190116,11.25,4,25,1,2,0,1,0,0,5,0,0,0
C750004,20190117,10.625,8,24,5,4,1,1,1,1,1,0,0,0
C750004,20190118,15.25,11,26,4,1,2,1,2,0,0,1,0,0
C750004,20190119,2.5,6,12,5,2,1,1,0,0,0,0,0,0
C750004,20190120,12.75,5,23,1,2,2,3,1,0,1,2,0,0
C750004,20190121,9,11,18,10,3,1,1,4,0,0,0,0,0
C750004,20190122,9,5,20,4,0,2,1,0,0,0,0,0,0
C750004,20190123,7.25,5,34,4,1,0,0,0,0,1,0,0,1
C750004,20190124,4.75,5,16,2,0,2,1,2,1,2,1,0,0
C750004,20190125,10.125,16,33,8,2,1,2,2,2,1,1,0,0
C750004,20190126,9.625,4,16,5,4,1,1,2,0,0,2,0,0
C750004,20190127,11.25,9,26,4,2,0,1,2,2,2,0,0,0
C750004,20190128,2.875,13,26,9,3,1,4,1,0,1,0,0,0
C750004,20190129,13,2,27,1,2,0,4,4,2,1,1,0,0
C750004,20190130,5.875,5,20,4,1,1,2,1,1,3,0,0,0
C750004,20190131,0,6,19,8,1,4,2,1,1,0,0,0,0
C750004,20190201,10.75,11,30,1,6,3,1,1,2,0,0,0,0
C750004,20190202,4.125,7,19,8,5,1,4,6,1,3,1,0,1
C750004,20190203,9.625,4,20,4,2,1,2,5,1,4,1,0,1
C750004,20190204,5.75,1,14,7,3,1,0,3,0,1,0,0,0
C750004,20190205,11.75,9,32,5,2,1,1,3,2,1,0,0,0
C750004,20190206,12.375,6,15,5,1,3,1,4,0,1,0,0,0
C750004,20190207,6.875,12,25,4,0,0,0,1,1,0,0,0,0
C750004,20190208,10.75,6,26,3,1,2,3,6,1,1,2,0,0
C750004,20190209,19.5,5,3,0,0,1,0,0,1,1,0,0,0
C750004,20190210,8,2,19,3,0,1,0,1,0,1,0,0,0
C750004,20190211,3.125,4,20,3,3,0,1,3,0,0,0,0,0
C750004,20190212,9.375,5,21,5,0,0,2,0,0,1,0,1,0
C750004,20190213,9.25,4,25,3,3,0,1,3,0,3,1,0,1
C750004,20190214,1.5,5,23,7,3,3,2,6,1,0,0,0,0
C750004,20190215,-0.625,5,22,7,2,0,0,2,1,0,2,0,0
C750004,20190216,13.125,12,26,2,2,1,0,4,3,1,0,0,0
C750004,20190217,1.625,7,34,6,1,1,1,7,0,3,0,0,0
C750004,20190218,-6.875,9,28,3,2,0,1,4,1,1,0,0,0
C750004,20190219,30.25,6,24,4,2,0,0,0,1,1,1,0,0
C750004,20190220,3.75,9,41,12,1,3,0,9,0,0,0,0,0
C750004,20190221,16.75,8,19,4,5,1,2,1,2,0,1,0,0
C750004,20190222,7.375,13,26,4,3,3,2,4,0,1,1,0,1
C750004,20190223,7.25,5,24,4,1,1,1,4,1,0,0,0,1
C750004,20190224,17.625,14,20,3,3,2,1,4,3,2,0,0,0
C750004,20190225,21.5,12,19,8,0,1,1,1,0,1,1,0,1
C750004,20190226,14.25,10,28,14,0,0,2,2,0,1,0,1,0
C750004,20190227,13.625,5,21,2,1,1,2,2,2,2,0,0,0
C750004,20190228,6.875,14,23,4,5,0,1,4,0,1,0,1,0
C750004,20190301,24.875,13,26,6,2,1,1,4,0,1,0,0,0
C750004,20190302,-2.75,10,25,7,2,0,1,6,2,0,0,0,0
C750004,20190303,14.75,14,32,7,2,0,2,2,0,1,1,0,0
C750004,20190304,7.75,10,21,0,1,0,2,5,2,4,0,0,0
C750004,20190305,8.875,8,27,2,3,0,2,4,1,3,0,0,0
C750004,20190306,-7.75,6,28,7,3,0,0,5,0,1,1,0,0
C750004,20190307,11.75,6,30,0,4,0,1,1,1,2,1,0,0
C750004,20190308,5.125,7,19,4,4,4,0,4,0,2,0,0,0
C750004,20190309,14.375,11,20,7,3,2,1,3,1,2,2,0,0
C750004,20190310,10.25,7,12,1,1,1,2,2,0,0,0,0,0
C750004,20190311,17.125,7,30,6,1,0,3,1,0,0,1,0,0
C750004,20190312,7.125,9,27,3,1,1,3,5,1,1,0,0,0
C750004,20190313,15.25,8,13,7,3,0,2,1,2,1,1,0,0
C750004,20190314,9.125,9,18,4,3,0,2,3,0,2,0,0,0
C750004,20190315,12.5,5,27,2,0,2,2,3,2,0,0,0,3
C750004,20190316,3,11,22,3,2,0,3,2,1,0,1,0,1
C750004,20190317,17.375,15,22,3,3,1,4,1,1,3,0,1,0
C750004,20190318,11.125,14,34,2,4,0,3,0,2,3,0,0,0
C750004,20190319,4.625,10,31,7,2,1,4,1,1,2,0,0,0
C750004,20190320,4,14,26,9,3,0,3,1,1,3,0,0,0
C750004,20190321,9.5,6,23,4,5,1,0,2,2,1,1,0,0
C750004,20190322,2.375,4,24,0,0,2,4,4,2,5,1,0,0
C750004,20190323,7.75,7,23,4,6,1,3,1,1,0,1,0,0
C750004,20190324,11.25,7,24,2,1,1,4,3,1,0,1,0,0
C750004,20190325,12,9,30,3,2,0,1,3,2,1,0,0,0
C750004,20190326,14.875,7,31,6,3,0,4,0,1,2,0,0,0
C750004,20190327,6.5,15,19,2,3,0,0,5,2,0,0,0,0
C750004,20190328,5.5,16,32,4,1,2,3,3,0,2,0,0,0
C750004,20190329,8.625,16,30,2,4,0,2,5,0,2,1,0,1
C750004,20190330,14.625,15,18,5,4,0,1,7,1,4,0,0,0
C750004,20190331,9,13,34,6,2,1,2,4,0,3,1,0,1
C750004,20190401,9.375,6,25,6,5,0,0,3,0,0,1,0,0
C750004,20190402,0.125,15,29,9,5,0,1,0,4,1,1,0,0
C750004,20190403,0,17,24,10,1,0,3,4,0,1,1,0,0
C750004,20190404,17.625,16,41,1,3,0,1,1,0,2,0,0,1
C750004,20190405,9.75,18,34,12,6,1,3,6,0,4,1,0,1
C750004,20190406,4.125,11,28,4,3,2,0,2,2,1,0,0,0
C750004,20190407,-255,8,22,6,5,1,0,2,1,0,0,0,0
C750004,20190408,8.25,13,27,1,3,1,0,2,0,2,1,0,1
C750004,20190409,9,12,27,1,3,0,1,3,0,1,0,0,0
C750004,20190410,10.375,12,17,7,2,0,2,2,0,0,0,0,1
C750004,20190411,5.125,12,22,6,0,0,2,0,3,1,0,0,0
C750004,20190412,-0.625,16,27,8,5,1,0,6,2,1,1,0,0
C750004,20190413,16.5,11,19,6,3,0,0,3,0,0,0,0,1
C750004,20190414,6.5,6,24,6,2,0,2,5,1,0,2,0,0
C750004,20190415,11.75,14,23,8,3,1,2,2,0,0,3,0,0
C750004,20190416,4.75,11,35,9,3,0,1,3,1,0,0,0,0
C750004,20190417,12.5,10,26,8,6,1,0,1,2,5,0,0,0
C750004,20190418,9.125,10,22,5,5,0,4,5,1,1,1,0,0
C750004,20190419,3.75,11,34,8,2,0,3,4,2,1,1,0,0
C750004,20190420,7.75,11,31,4,1,0,6,1,5,1,0,1,0
C750004,20190421,4,8,10,6,4,0,2,3,0,0,0,1,0
C750004,20190422,9.25,4,29,4,6,0,4,2,1,2,0,0,0
C750004,20190423,6.125,8,26,9,4,0,2,3,0,3,0,0,0
C750004,20190424,5.625,4,17,6,2,0,1,3,1,1,0,0,0
C750004,20190425,3.375,17,30,2,4,0,0,2,0,0,0,0,0
C750004,20190426,4,10,20,6,6,0,0,6,1,3,1,0,0
C750004,20190427,3.625,7,23,8,6,0,1,3,4,2,1,0,4
C750004,20190428,17.375,12,25,6,3,0,2,2,1,2,1,1,1
C750004,20190429,4.625,13,27,9,1,2,5,5,1,3,4,0,0
C750004,20190430,11.25,9,28,5,2,1,0,4,2,1,0,0,0
C750004,20190501,23.125,13,24,8,1,2,3,6,3,2,2,0,0
C750004,20190502,13.625,9,27,8,5,0,4,4,3,2,0,0,0
C750004,20190503,9.125,9,28,12,4,0,3,5,0,1,1,0,0
C750004,20190504,10.5,16,21,8,4,1,6,4,2,3,1,0,0
C750004,20190505,5.75,5,19,4,6,0,0,7,1,1,0,0,0
C750004,20190506,7.75,11,17,16,4,0,5,4,0,1,0,0,1
C750004,20190507,19.75,8,32,17,8,0,2,2,0,4,0,0,0
C750004,20190508,13.125,8,21,5,6,0,4,9,1,2,1,0,2
C750004,20190509,-4.375,8,22,13,3,1,2,4,1,3,0,0,1
C750004,20190510,5.375,10,28,8,6,0,2,7,1,2,0,0,0
C750004,20190511,12.625,8,19,8,10,0,4,7,0,3,2,0,0
C750004,20190512,9.75,11,10,10,4,1,3,8,2,9,1,1,1
C750004,20190513,36.25,7,36,7,0,0,3,3,1,0,0,1,0
C750004,20190514,23.5,12,12,4,5,2,0,5,1,3,0,0,1
C750004,20190515,0.5,5,24,10,7,1,1,4,1,0,0,0,1
C750004,20190516,26,8,24,5,7,3,3,8,2,0,1,0,0
C750004,20190517,13.5,9,43,5,7,0,1,5,1,1,1,0,0
C750004,20190518,3.75,12,19,6,5,0,2,3,3,3,1,0,0
C750004,20190519,12.125,6,22,5,1,0,3,7,1,0,2,1,1
C750004,20190520,12.875,10,16,15,4,1,1,3,0,1,2,1,0
C750004,20190521,12.875,9,32,7,5,0,2,0,3,1,1,0,1
C750004,20190522,13.625,8,19,10,4,0,2,4,0,0,0,0,0
C750004,20190523,16.25,1,21,9,4,4,2,3,0,2,3,1,0
C750004,20190524,7.625,13,26,5,8,5,3,9,4,4,0,0,0
C750004,20190525,8,6,19,5,4,2,1,8,1,1,2,0,0
C750004,20190526,12.75,7,22,10,2,1,4,5,8,1,0,0,0
C750004,20190527,7.625,8,25,5,5,3,2,4,1,3,0,0,0
C750004,20190528,13.875,14,32,13,3,5,1,6,1,2,0,0,0
C750004,20190529,22.125,11,25,5,2,3,0,5,0,0,1,0,0
C750004,20190530,-1.75,15,26,1,2,10,3,2,1,0,2,1,0
C750004,20190531,14.125,10,51,12,3,10,1,6,2,3,0,0,0
C750004,20190601,10.125,10,28,8,8,9,1,2,0,0,2,0,0
C750004,20190602,12.75,7,23,7,6,3,3,8,2,2,1,0,0
C750004,20190603,9.125,17,23,8,1,15,5,7,3,4,0,0,0
C750004,20190604,6.625,5,32,5,7,6,4,4,1,2,0,0,0
C750004,20190605,14.625,10,13,5,4,9,2,3,5,5,3,0,1
C750004,20190606,13.375,9,19,8,3,5,4,0,0,0,0,0,0
C750004,20190607,18.125,7,40,9,5,9,3,4,1,3,0,0,0
C750004,20190608,6.625,13,33,5,2,8,2,4,0,3,1,0,0
C750004,20190609,9.625,10,26,8,4,15,0,2,2,2,1,0,0
C750004,20190610,16.375,7,33,8,0,3,2,6,1,0,1,0,0
C750004,20190611,9.75,10,27,7,5,5,2,5,4,4,1,0,0
C750004,20190612,13.75,9,40,7,4,4,6,4,2,2,2,0,0
C750004,20190613,9.25,14,29,11,5,10,3,5,0,1,0,0,0
C750004,20190614,6.25,7,31,10,8,9,2,7,2,3,2,0,0
C750004,20190615,0.75,6,36,2,7,11,1,6,3,4,2,0,4
C750004,20190616,8.625,9,21,6,11,4,10,3,2,4,0,0,1
C750004,20190617,20.125,8,23,6,2,5,1,4,2,5,0,0,0
C750004,20190618,13.5,7,28,12,3,5,4,3,0,1,1,0,0
C750004,20190619,19.625,12,30,4,6,11,2,4,0,1,0,0,0
C750004,20190620,9.625,11,21,6,1,15,5,6,1,2,0,0,0
C750004,20190621,22,13,28,4,4,9,1,3,3,0,2,1,0
C750004,20190622,9.5,4,15,4,6,13,2,6,7,7,1,0,0
C750004,20190623,13.125,9,13,3,4,11,3,4,0,1,1,0,0
C750004,20190624,14.375,6,26,12,4,10,3,8,0,0,1,0,0
C750004,20190625,18,4,24,8,6,18,2,1,3,1,1,0,0
C750004,20190626,-2.25,5,37,14,4,12,5,4,2,1,0,0,0
C750004,20190627,33.125,7,32,20,7,10,0,2,1,3,0,0,0
C750004,20190628,7.125,11,22,13,3,13,3,9,2,2,2,0,0
C750004,20190629,17.25,11,35,8,5,11,2,6,2,3,1,0,0
C750004,20190630,11.875,7,30,8,0,10,3,6,3,4,0,2,1
C750004,20190701,16.875,18,23,7,5,18,2,9,2,1,2,0,0
C750004,20190702,7.5,9,35,13,5,10,2,9,1,4,0,0,0
C750004,20190703,12.5,16,33,13,12,12,4,8,5,5,1,1,0
C750004,20190704,12.5,10,23,12,5,13,1,5,5,7,8,1,2
C750004,20190705,7.625,14,27,8,3,17,1,5,1,1,0,0,0
C750004,20190706,11.875,12,26,3,3,9,5,4,5,0,2,0,2
C750004,20190707,16.375,9,36,13,12,4,3,7,4,0,0,0,0
C750004,20190708,11.375,9,32,12,3,8,4,3,6,1,0,0,0
C750004,20190709,15.125,11,22,9,4,5,1,6,1,4,1,0,0
C750004,20190710,16.625,8,22,18,4,16,1,6,1,3,2,0,0
C750004,20190711,13.125,8,23,8,3,16,3,9,3,0,1,0,0
C750004,20190712,25.25,10,14,10,4,18,2,3,3,3,2,0,0
C750004,20190713,7.875,4,39,9,2,10,1,3,5,1,0,0,0
C750004,20190714,9.875,10,30,5,8,14,3,6,2,2,2,0,0
C750004,20190715,12.5,10,35,15,3,7,0,3,1,2,2,0,0
C750004,20190716,21,10,30,12,7,8,1,7,2,3,1,1,0
C750004,20190717,10.75,10,22,16,3,11,4,7,2,0,0,0,1
C750004,20190718,8.875,7,22,12,3,9,4,6,1,0,0,0,0
C750004,20190719,16.5,16,27,13,5,13,4,2,3,3,1,2,3
C750004,20190720,7.375,9,26,12,4,22,5,3,1,2,2,1,1
C750004,20190721,20.375,12,31,12,7,9,4,6,0,3,1,0,0
C750004,20190722,5.5,9,35,10,3,4,1,1,5,4,0,0,1
C750004,20190723,38.375,10,44,17,5,6,3,1,4,0,1,0,1
C750004,20190724,14.75,13,33,9,6,9,1,3,0,4,1,1,0
C750004,20190725,3,6,33,7,7,9,5,4,0,4,4,0,0
C750004,20190726,28,7,34,10,6,5,3,3,1,3,2,0,0
C750004,20190727,19.125,4,17,9,6,5,0,5,2,1,1,0,0
C750004,20190728,15.25,8,35,10,3,10,2,2,1,2,1,0,0
C750004,20190729,10.75,9,18,9,3,6,4,2,1,3,0,0,0
C750004,20190730,23.375,5,28,4,5,5,2,6,0,0,0,1,0
C750004,20190731,15.625,4,25,14,1,10,1,1,0,0,1,0,0
C750004,20190801,17.125,9,27,7,7,6,6,2,2,6,2,0,0
C750004,20190802,13.75,8,25,13,5,5,4,6,0,2,0,0,0
C750004,20190803,25.5,8,24,7,3,5,7,4,7,5,3,0,0
C750004,20190804,14.25,4,18,13,4,3,0,3,1,2,1,0,0
C750004,20190805,23.375,10,29,8,4,8,5,4,2,0,1,0,0
C750004,20190806,18.875,13,35,12,7,4,2,6,3,2,0,1,0
