,Commodity Name,City Name,Type,Package,Variety,Sub Variety,Grade,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Environment,Unit of Sale,Quality,Condition,Appearance,Storage,Crop,Repack,Trans Mode
2,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,130.0,150.0,130.0,150.0,NEW JERSEY,,xlge,,,,,,,,,N,
3,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,130.0,150.0,130.0,150.0,NEW JERSEY,,lge,,,,,,,,,N,
4,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,120.0,140.0,120.0,140.0,NEW YORK,,med-lge,,,,,,,,,N,
5,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,150.0,170.0,150.0,170.0,PENNSYLVANIA,,xlge,,,,,,,,,N,
6,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,120.0,170.0,120.0,170.0,PENNSYLVANIA,,lge,,,,,,,,,N,
7,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-09-24,180.0,190.0,180.0,190.0,PENNSYLVANIA,,med,,,,,,,,,N,
8,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,150.0,170.0,150.0,170.0,MICHIGAN,,xlge,,,,,,,,,N,
9,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,150.0,170.0,150.0,170.0,MICHIGAN,,lge,,,,,,,,,N,
10,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,140.0,140.0,140.0,140.0,NEW JERSEY,,xlge,,,,,,,,,N,
11,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,140.0,140.0,140.0,140.0,NEW YORK,,med-lge,,,,,,,,,N,
12,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,150.0,170.0,150.0,170.0,PENNSYLVANIA,,xlge,,,,,,,,,N,
13,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-01,160.0,170.0,160.0,170.0,PENNSYLVANIA,,lge,,,,,,,,,N,
14,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-08,160.0,180.0,160.0,180.0,MICHIGAN,,xlge,,,,,,,,,N,
15,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-08,175.0,175.0,175.0,175.0,MICHIGAN,,lge,,,,,,,,,N,
16,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-08,140.0,150.0,140.0,150.0,NEW JERSEY,,xlge,,,,,,,,,N,
17,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-08,160.0,160.0,160.0,160.0,NEW YORK,ORANGE COUNTY NEW YORK,xlge,,,,,,,,,N,
18,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-08,120.0,140.0,120.0,140.0,PENNSYLVANIA,,xlge,,,,,,,,,N,
19,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-15,120.0,130.0,120.0,130.0,NEW JERSEY,,xlge,,,,,,,,,N,
20,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-15,160.0,160.0,160.0,160.0,NEW YORK,ORANGE COUNTY NEW YORK,xlge,,,,,,,,,N,
21,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-22,120.0,130.0,120.0,130.0,NEW JERSEY,,xlge,,,,,,,,,N,
22,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-22,160.0,160.0,160.0,160.0,NEW YORK,ORANGE COUNTY NEW YORK,xlge,,,,,,,,,N,
23,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-29,120.0,130.0,120.0,130.0,NEW JERSEY,,xlge,,,,,,,,,N,
24,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-10-29,130.0,130.0,130.0,130.0,OHIO,,xlge,,,,,,,,,N,
25,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2016-11-05,100.0,150.0,100.0,150.0,NEW JERSEY,,xlge,,,,,,,,,N,
26,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-16,140.0,150.0,140.0,150.0,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,
27,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-16,140.0,160.0,140.0,160.0,NEW JERSEY,,lge,,,PER BIN,,,,,,N,
28,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-16,150.0,150.0,150.0,150.0,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,
29,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-16,160.0,180.0,160.0,180.0,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
30,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-16,160.0,180.0,160.0,180.0,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,
31,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140.0,150.0,145.0,150.0,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,
32,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,
33,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-23,160.0,180.0,160.0,180.0,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
34,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-23,160.0,180.0,160.0,180.0,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,
35,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-30,130.0,150.0,130.0,150.0,NEW JERSEY,,xlge,,,PER BIN,,,,,,N,
36,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,NEW YORK,WESTERN SECTION,lge,,,PER BIN,,,,,,N,
37,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140.0,180.0,140.0,180.0,PENNSYLVANIA,,xlge,,,PER BIN,,,,,,N,
38,PUMPKINS,NEW YORK,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140.0,180.0,140.0,180.0,PENNSYLVANIA,,lge,,,PER BIN,,,,,,N,
39,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-09-24,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
40,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-01,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
41,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-08,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
42,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
43,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
44,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
45,PUMPKINS,NEW YORK,,1 1/9 bushel cartons,PIE TYPE,,,2016-11-05,16.0,18.0,16.0,18.0,OHIO,,med,,,,,,,,,N,
46,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-09-24,130.0,150.0,130.0,150.0,NEW JERSEY,,lge,,,,,,,,,N,
47,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-01,130.0,140.0,140.0,140.0,NEW JERSEY,,lge,,,,,,,,,N,
48,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-08,120.0,140.0,120.0,140.0,NEW JERSEY,,med-lge,,,,,,,,,N,
49,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-08,180.0,200.0,180.0,200.0,NEW JERSEY,,med,,,,,,,,,N,
50,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-08,180.0,200.0,180.0,200.0,OHIO,,med,,,,,,,,,N,
51,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-15,120.0,130.0,120.0,130.0,NEW JERSEY,,med-lge,,,,,,,,,N,
52,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-15,130.0,130.0,130.0,130.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
53,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-22,120.0,130.0,120.0,130.0,NEW JERSEY,,med-lge,,,,,,,,,N,
54,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-22,130.0,130.0,130.0,130.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
55,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-29,120.0,130.0,120.0,130.0,NEW JERSEY,,med-lge,,,,,,,,,N,
56,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2016-10-29,130.0,130.0,130.0,130.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
57,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-09,250.0,250.0,250.0,250.0,PENNSYLVANIA,,,,,,,,,,,N,
58,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-16,135.0,140.0,135.0,140.0,NEW JERSEY,,,ORANGE,,PER BIN,,,,,,N,
59,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-16,180.0,200.0,180.0,200.0,NEW JERSEY,,,WHITE,,PER BIN,,,,,,N,
60,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-16,120.0,150.0,120.0,150.0,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,
61,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-16,140.0,140.0,140.0,140.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
62,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-23,120.0,140.0,120.0,140.0,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,
63,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-23,140.0,140.0,140.0,140.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
64,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-30,120.0,140.0,120.0,140.0,NEW JERSEY,,lge,ORANGE,,PER BIN,,,,,,N,
65,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-30,150.0,150.0,150.0,150.0,NEW YORK,,lge,ORANGE,,PER BIN,,,,,,N,
66,PUMPKINS,NEW YORK,,24 inch bins,PIE TYPE,,,2017-09-30,140.0,140.0,140.0,140.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
67,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-09-24,200.0,225.0,200.0,225.0,MICHIGAN,,lge,,,,,,,,,N,
68,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-01,200.0,225.0,200.0,225.0,MICHIGAN,,lge,,,,,,,,,N,
69,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-01,260.0,300.0,260.0,300.0,PENNSYLVANIA,,med,,,,,,,,,N,
70,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-08,260.0,260.0,260.0,260.0,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,
71,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-08,220.0,220.0,220.0,220.0,OHIO,,sml,,,,,,,,,N,
72,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-15,260.0,260.0,260.0,260.0,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,
73,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2016-10-22,260.0,260.0,260.0,260.0,NEW YORK,ORANGE COUNTY NEW YORK,med,,,,,,,,,N,
74,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2017-09-16,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
75,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2017-09-23,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
76,PUMPKINS,NEW YORK,,36 inch bins,PIE TYPE,,,2017-09-30,200.0,265.0,200.0,265.0,PENNSYLVANIA,,lge,ORANGE,,PER BIN,,,,,,N,
77,PUMPKINS,NEW YORK,,bushel cartons,PIE TYPE,,,2017-09-09,18.0,20.0,18.0,20.0,OHIO,,,,,,,,,,,N,
78,PUMPKINS,NEW YORK,,bushel cartons,PIE TYPE,,,2017-09-16,18.0,20.0,18.0,18.0,OHIO,,,,,,,,,,,N,
79,PUMPKINS,NEW YORK,,bushel cartons,PIE TYPE,,,2017-09-23,18.0,20.0,18.0,18.0,OHIO,,,,,,,,,,,N,
80,PUMPKINS,NEW YORK,,bushel cartons,PIE TYPE,,,2017-09-30,18.0,20.0,18.0,18.0,OHIO,,,,,,,,,,,N,
81,PUMPKINS,NEW YORK,,36 inch bins,KNUCKLE HEAD,,,2016-10-08,120.0,140.0,120.0,140.0,PENNSYLVANIA,,xlge,,,,,,,,,N,
82,PUMPKINS,NEW YORK,,each,BIG MACK TYPE,,,2016-09-24,75.0,80.0,75.0,80.0,NEW JERSEY,,exjbo,,,,,,,,,N,
83,PUMPKINS,NEW YORK,,each,BIG MACK TYPE,,,2016-10-01,75.0,80.0,75.0,80.0,NEW JERSEY,,exjbo,,,,,,,,,N,
84,PUMPKINS,NEW YORK,,24 inch bins,MIXED HEIRLOOM VARIETIES,,,2016-10-08,200.0,200.0,200.0,200.0,MICHIGAN,,,,,,,,,,,N,
85,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,15.0,18.0,15.0,18.0,OHIO,,sml,,,,,,,,,N,
86,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,20.0,20.0,20.0,20.0,OHIO,,sml,WHITE,,,,,,,,N,
87,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,15.0,18.0,15.0,18.0,OHIO,,sml,,,,,,,,,N,
88,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,20.0,20.0,20.0,20.0,OHIO,,sml,WHITE,,,,,,,,N,
89,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,18.0,18.0,18.0,18.0,OHIO,,sml,,,,,,,,,N,
90,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-08,20.0,20.0,20.0,20.0,OHIO,,sml,WHITE,,,,,,,,N,
91,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,15.0,18.0,15.0,18.0,OHIO,,sml,,,,,,,,,N,
92,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-15,18.0,20.0,18.0,20.0,OHIO,,sml,WHITE,,,,,,,,N,
93,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,18.0,20.0,18.0,20.0,OHIO,,sml,WHITE,,,,,,,,N,
94,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-22,15.0,18.0,15.0,18.0,OHIO,,sml,,,,,,,,,N,
95,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,15.0,16.0,15.0,16.0,OHIO,,sml,,,,,,,,,N,
96,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-29,18.0,18.0,18.0,18.0,OHIO,,sml,WHITE,,,,,,,,N,
97,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-11-05,15.0,16.0,15.0,16.0,OHIO,,sml,,,,,,,,,N,
98,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-11-05,18.0,18.0,18.0,18.0,OHIO,,sml,WHITE,,,,,,,,N,
99,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,,,2016-10-08,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,
100,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,,,2016-10-08,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,
101,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-09,24.0,24.0,24.0,24.0,OHIO,,sml,WHITE,,,,,,,,N,
102,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-09,18.0,18.0,18.0,18.0,OHIO,,sml,,,,,,,,,N,
103,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-16,16.0,20.0,18.0,18.0,OHIO,,sml,,,,,,,,,N,
104,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-16,24.0,24.0,24.0,24.0,OHIO,,sml,WHITE,,,,,,,,N,
105,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-23,16.0,18.0,18.0,18.0,OHIO,,sml,,,,,,,,,N,
106,PUMPKINS,NEW YORK,,1/2 bushel cartons,MINIATURE,,,2017-09-30,16.0,18.0,18.0,18.0,OHIO,,sml,,,,,,,,,N,
107,PUMPKINS,NEW YORK,,bushel cartons,MINIATURE,,,2017-09-09,32.0,32.0,32.0,32.0,OHIO,,sml,,,,,,,,,N,
108,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,,2016-10-08,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,
109,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,,2016-10-08,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,
110,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,,2016-10-15,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,med,,,,,,,,,N,
111,PUMPKINS,NEW YORK,,1 1/9 bushel crates,MINIATURE,ROUND TYPE,,2016-10-15,18.0,18.0,18.0,18.0,NEW YORK,WESTERN SECTION,sml,,,,,,,,,N,
0,PUMPKINS,PHILADELPHIA,,24 inch bins,HOWDEN TYPE,,,2017-09-16,140.0,150.0,140.0,150.0,PENNSYLVANIA,,lge,,,,,,,,,N,
1,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-09-24,150.0,150.0,150.0,150.0,NEW YORK,,med-lge,,,,,,,,,N,
2,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-09-24,150.0,150.0,150.0,150.0,NEW YORK,,med,,,,,,,,,N,
3,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-09-24,150.0,160.0,150.0,160.0,PENNSYLVANIA,,lge,,,,,,,,,N,
4,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-01,140.0,140.0,140.0,140.0,NEW JERSEY,,med-lge,,,,,,,,,N,
5,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-01,140.0,140.0,140.0,140.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
6,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-01,120.0,120.0,120.0,120.0,PENNSYLVANIA,,med,,,,,,,,,N,
7,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-08,140.0,155.0,140.0,155.0,NEW JERSEY,,med,,,,,,,,,N,
8,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-08,120.0,120.0,120.0,120.0,NEW JERSEY,,sml,,,,,,,,,N,
9,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-15,120.0,125.0,120.0,125.0,PENNSYLVANIA,,lge,,,,,,,,,N,
10,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-15,100.0,125.0,100.0,125.0,PENNSYLVANIA,,med,,,,,,,,,N,
11,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-22,130.0,140.0,130.0,140.0,NEW JERSEY,,med-lge,,,,,,,,,N,
12,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-22,120.0,120.0,120.0,120.0,PENNSYLVANIA,,lge,,,,,,,,,N,
13,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-22,130.0,140.0,130.0,140.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
14,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-22,100.0,120.0,100.0,120.0,PENNSYLVANIA,,med,,,,,,,,,N,
15,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-29,130.0,140.0,130.0,140.0,NEW JERSEY,,med-lge,,,,,,,,,N,
16,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-29,120.0,120.0,120.0,120.0,PENNSYLVANIA,,lge,,,,,,,,,N,
17,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-29,130.0,140.0,130.0,140.0,PENNSYLVANIA,,med-lge,,,,,,,,,N,
18,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2016-10-29,100.0,120.0,120.0,120.0,PENNSYLVANIA,,med,,,,,,,,,N,
19,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-16,120.0,120.0,120.0,120.0,PENNSYLVANIA,,lge,,,,,,,,,N,
20,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-16,120.0,150.0,120.0,150.0,PENNSYLVANIA,,med,,,,,,,,,N,
21,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140.0,140.0,140.0,140.0,DELAWARE,,lge,,,,,,,,,N,
22,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,150.0,150.0,150.0,150.0,DELAWARE,,med,,,,,,,,,N,
23,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,120.0,150.0,120.0,150.0,NEW YORK,,lge,,,,,,,,,N,
24,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140.0,150.0,140.0,150.0,PENNSYLVANIA,,xlge,,,,,,,,,N,
25,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-23,140.0,150.0,140.0,150.0,PENNSYLVANIA,,lge,,,,,,,,,N,
26,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140.0,140.0,140.0,140.0,DELAWARE,,lge,,,,,,,,,N,
27,PUMPKINS,PHILADELPHIA,,36 inch bins,HOWDEN TYPE,,,2017-09-30,140.0,140.0,140.0,140.0,DELAWARE,,med,,,,,,,,,N,
28,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-15,12.0,14.0,12.0,14.0,OHIO,,med,,,,,,,,,N,
29,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-22,12.0,12.0,12.0,12.0,OHIO,,med,,,,,,,,,N,
30,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2016-10-29,12.0,12.0,12.0,12.0,OHIO,,med,,,,,,,,,N,
31,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-08-26,18.0,20.0,18.0,20.0,MICHIGAN,,med,,,,,,,,,N,
32,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-16,18.0,18.0,18.0,18.0,OHIO,,med,,,,,,,,,N,
33,PUMPKINS,PHILADELPHIA,,1 1/9 bushel cartons,PIE TYPE,,,2017-09-23,18.0,22.0,18.0,22.0,OHIO,,med,,,,,,,,,N,
34,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-01,250.0,250.0,250.0,250.0,PENNSYLVANIA,,med,,,,,,,,,N,
35,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-15,140.0,140.0,140.0,140.0,PENNSYLVANIA,,med,,,,,,,,,N,
36,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-22,140.0,150.0,140.0,150.0,PENNSYLVANIA,,med,,,,,,,,,N,
37,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-22,75.0,100.0,75.0,100.0,PENNSYLVANIA,,sml,,,,,,,,,N,
38,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-29,140.0,150.0,140.0,150.0,PENNSYLVANIA,,med,,,,,,,,,N,
39,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2016-10-29,75.0,100.0,75.0,100.0,PENNSYLVANIA,,sml,,,,,,,,,N,
40,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,180.0,180.0,180.0,180.0,DELAWARE,,med,,,,,,,,,N,
41,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,140.0,140.0,140.0,140.0,DELAWARE,,sml,,,,,,,,,N,
42,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-23,180.0,180.0,180.0,180.0,NEW YORK,,med,,,,,,,,,N,
43,PUMPKINS,PHILADELPHIA,,24 inch bins,PIE TYPE,,,2017-09-30,140.0,140.0,140.0,140.0,DELAWARE,,sml,,,,,,,,,N,
44,PUMPKINS,PHILADELPHIA,,24 inch bins,KNUCKLE HEAD,,,2016-10-08,210.0,210.0,210.0,210.0,NEW JERSEY,,med,,,,,,,,,N,
45,PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-09-24,17.0,18.0,17.0,18.0,OHIO,,,,,SHELLACKED,,,,,,N,
46,PUMPKINS,PHILADELPHIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,,2016-10-01,18.0,18.0,18.0,18.0,NEW JERSEY,,,,,,,,,,,N,
