,city_name,package,variety,date,origin,origin_district,item_size,color,unit_of_sale,repack,organic,price
700,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-08-26,ILLINOIS,,medium,,,N,False,20.0
701,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-02,ILLINOIS,,medium,,,N,False,20.0
702,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-02,MICHIGAN,,medium,,,N,False,18.0
703,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-09,ILLINOIS,,medium,,,N,False,20.0
704,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-09,MICHIGAN,,medium,,,N,False,18.0
705,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-16,ILLINOIS,,medium,,,N,False,19.0
706,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-16,MICHIGAN,,medium,,,N,False,18.0
707,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-23,ILLINOIS,,medium,,,N,False,19.0
708,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-23,MICHIGAN,,medium,,,N,False,18.0
709,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-30,ILLINOIS,,medium,,,N,False,19.0
710,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2017-09-30,MICHIGAN,,medium,,,N,False,18.0
711,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-08,OHIO,,medium,,,N,True,22.5
712,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-15,OHIO,,medium,,,N,True,22.5
713,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-22,OHIO,,medium,,,N,True,22.5
714,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-10-29,OHIO,,medium,,,N,True,22.5
715,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-05,OHIO,,medium,,,N,True,22.5
716,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-12,OHIO,,medium,,,N,True,22.5
717,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-19,OHIO,,medium,,,N,True,22.5
718,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-11-26,OHIO,,medium,,,N,True,22.5
719,CHICAGO,1 1/9 bushel cartons,PIE TYPE,2016-12-03,OHIO,,medium,,,N,True,22.5
720,CHICAGO,24 inch bins,PIE TYPE,2016-09-24,ILLINOIS,,medium,,,N,False,200.0
721,CHICAGO,24 inch bins,PIE TYPE,2016-10-01,ILLINOIS,,medium,,,N,False,200.0
722,CHICAGO,24 inch bins,PIE TYPE,2016-10-08,ILLINOIS,,medium,,,N,False,200.0
723,CHICAGO,24 inch bins,PIE TYPE,2016-10-15,ILLINOIS,,medium,,,N,False,210.0
724,CHICAGO,24 inch bins,PIE TYPE,2016-10-15,OHIO,,medium,,,N,False,180.0
725,CHICAGO,24 inch bins,PIE TYPE,2016-10-22,ILLINOIS,,medium,,,N,False,210.0
726,CHICAGO,24 inch bins,PIE TYPE,2016-10-22,OHIO,,medium,,,N,False,180.0
727,CHICAGO,24 inch bins,PIE TYPE,2016-10-29,ILLINOIS,,medium,,,N,False,200.0
728,CHICAGO,24 inch bins,PIE TYPE,2016-10-29,OHIO,,medium,,,N,False,180.0
729,CHICAGO,24 inch bins,PIE TYPE,2016-11-05,ILLINOIS,,medium,,,N,False,200.0
730,CHICAGO,24 inch bins,PIE TYPE,2016-11-05,OHIO,,medium,,,N,False,180.0
731,CHICAGO,24 inch bins,PIE TYPE,2016-11-12,ILLINOIS,,medium,,,N,False,200.0
732,CHICAGO,24 inch bins,PIE TYPE,2016-11-12,OHIO,,medium,,,N,False,180.0
733,CHICAGO,24 inch bins,PIE TYPE,2016-11-19,ILLINOIS,,medium,,,N,False,200.0
734,CHICAGO,24 inch bins,PIE TYPE,2016-11-19,OHIO,,medium,,,N,False,180.0
735,CHICAGO,24 inch bins,PIE TYPE,2016-11-26,ILLINOIS,,medium,,,N,False,200.0
736,CHICAGO,24 inch bins,PIE TYPE,2016-12-03,ILLINOIS,,medium,,,N,False,200.0
737,CHICAGO,24 inch bins,PIE TYPE,2016-12-10,ILLINOIS,,medium,,,N,False,200.0
738,CHICAGO,36 inch bins,PIE TYPE,2017-09-02,ILLINOIS,,medium large,,,N,False,200.0
739,CHICAGO,36 inch bins,PIE TYPE,2017-09-09,ILLINOIS,,medium large,,,N,False,200.0
740,CHICAGO,36 inch bins,PIE TYPE,2017-09-16,CANADA,ONTARIO,medium large,,,N,False,207.5
741,CHICAGO,36 inch bins,PIE TYPE,2017-09-16,ILLINOIS,,medium large,,,N,False,207.5
742,CHICAGO,36 inch bins,PIE TYPE,2017-09-16,INDIANA,,medium large,,,N,False,207.5
743,CHICAGO,36 inch bins,PIE TYPE,2017-09-23,CANADA,ONTARIO,medium large,,,N,False,207.5
744,CHICAGO,36 inch bins,PIE TYPE,2017-09-23,ILLINOIS,,medium large,,,N,False,207.5
745,CHICAGO,36 inch bins,PIE TYPE,2017-09-23,INDIANA,,medium large,,,N,False,207.5
746,CHICAGO,36 inch bins,PIE TYPE,2017-09-23,MICHIGAN,,medium large,,,N,False,175.0
747,CHICAGO,36 inch bins,PIE TYPE,2017-09-30,CANADA,ONTARIO,medium large,,,N,False,200.0
748,CHICAGO,36 inch bins,PIE TYPE,2017-09-30,ILLINOIS,,medium large,,,N,False,207.5
749,CHICAGO,36 inch bins,PIE TYPE,2017-09-30,INDIANA,,medium large,,,N,False,207.5
750,CHICAGO,36 inch bins,PIE TYPE,2017-09-30,MICHIGAN,,medium large,,,N,False,175.0
751,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-09-24,ILLINOIS,,large,,,N,False,225.0
752,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,ILLINOIS,,large,,,N,False,200.0
753,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,ILLINOIS,,large,,,N,False,175.0
754,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,ILLINOIS,,large,,,N,False,175.0
755,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,ILLINOIS,,large,,,N,False,175.0
756,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,ILLINOIS,,large,,,N,False,175.0
757,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-11-05,ILLINOIS,,large,,,N,False,175.0
758,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-11-12,ILLINOIS,,large,,,N,False,175.0
759,CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,2016-11-19,ILLINOIS,,large,,,N,False,175.0
760,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,CANADA,ONTARIO,small,,,N,False,19.0
761,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,INDIANA,,small,,,N,False,19.0
762,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-16,MICHIGAN,,small,,,N,False,18.0
763,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,CANADA,ONTARIO,small,,,N,False,19.0
764,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,INDIANA,,small,,,N,False,19.0
765,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-23,MICHIGAN,,small,,,N,False,18.0
766,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,CANADA,ONTARIO,small,,,N,False,19.0
767,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,INDIANA,,small,,,N,False,19.0
768,CHICAGO,1/2 bushel cartons,MINIATURE FLAT TYPE,2017-09-30,MICHIGAN,,small,,,N,False,18.0
769,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,MICHIGAN,,small,ORANGE,,N,False,17.0
770,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,MICHIGAN,,small,,,N,False,17.0
771,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,MICHIGAN,,small,WHITE,,N,False,17.0
772,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,OHIO,,small,WHITE,,N,False,17.5
773,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-09-24,OHIO,,small,ORANGE,,N,False,17.5
774,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,MICHIGAN,,small,WHITE,,N,False,17.5
775,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,MICHIGAN,,small,ORANGE,,N,False,17.5
776,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,OHIO,,small,ORANGE,,N,False,17.5
777,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-01,OHIO,,small,WHITE,,N,False,17.5
778,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,MICHIGAN,,small,WHITE,,N,False,17.5
779,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,MICHIGAN,,small,ORANGE,,N,False,17.5
780,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,OHIO,,small,WHITE,,N,False,17.5
781,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-08,OHIO,,small,ORANGE,,N,False,17.5
782,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,MICHIGAN,,small,WHITE,,N,False,17.5
783,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,MICHIGAN,,small,ORANGE,,N,False,17.5
784,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,OHIO,,small,ORANGE,,N,False,17.5
785,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-15,OHIO,,small,WHITE,,N,False,17.5
786,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,MICHIGAN,,small,WHITE,,N,False,17.0
787,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,MICHIGAN,,small,ORANGE,,N,False,17.0
788,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,OHIO,,small,WHITE,,N,False,17.0
789,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-22,OHIO,,small,ORANGE,,N,False,17.0
790,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,MICHIGAN,,small,WHITE,,N,False,17.0
791,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,MICHIGAN,,small,ORANGE,,N,False,17.0
792,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,OHIO,,small,ORANGE,,N,False,17.0
793,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-10-29,OHIO,,small,WHITE,,N,False,17.0
794,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,MICHIGAN,,small,WHITE,,N,False,17.0
795,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,MICHIGAN,,small,ORANGE,,N,False,17.0
796,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,OHIO,,small,ORANGE,,N,False,17.0
797,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-05,OHIO,,small,WHITE,,N,False,17.0
798,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-12,MICHIGAN,,small,ORANGE,,N,False,17.0
799,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-12,MICHIGAN,,small,WHITE,,N,False,17.0
800,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-12,OHIO,,small,WHITE,,N,False,17.5
801,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-12,OHIO,,small,ORANGE,,N,False,17.0
802,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-19,MICHIGAN,,small,WHITE,,N,False,17.0
803,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-19,MICHIGAN,,small,ORANGE,,N,False,17.0
804,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-19,OHIO,,small,ORANGE,,N,False,17.0
805,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2016-11-19,OHIO,,small,WHITE,,N,False,17.5
806,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2017-09-09,MICHIGAN,,small,,,N,False,19.0
807,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2017-09-16,MICHIGAN,,small,,,N,False,18.0
808,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2017-09-23,MICHIGAN,,small,,,N,False,18.0
809,CHICAGO,1/2 bushel cartons,MINIATURE ROUND TYPE,2017-09-30,MICHIGAN,,small,,,N,False,18.0
810,COLUMBIA,24 inch bins,HOWDEN TYPE,2016-10-15,NORTH CAROLINA,,medium,ORANGE,,N,False,120.0
811,COLUMBIA,24 inch bins,HOWDEN TYPE,2016-10-22,NORTH CAROLINA,,medium,ORANGE,,N,False,120.0
812,COLUMBIA,24 inch bins,HOWDEN TYPE,2016-10-29,NORTH CAROLINA,,medium,ORANGE,,N,False,120.0
813,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,MICHIGAN,,large,ORANGE,,N,False,150.0
814,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
815,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
816,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
817,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
818,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,jumbo,ORANGE,,N,False,175.0
819,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
820,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
821,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,VIRGINIA,,large,ORANGE,,N,False,140.0
822,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-09-24,VIRGINIA,,medium,ORANGE,,N,False,140.0
823,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,MICHIGAN,,large,ORANGE,,N,False,150.0
824,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
825,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
826,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
827,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
828,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,jumbo,ORANGE,,N,False,165.0
829,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
830,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
831,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,PENNSYLVANIA,,small,ORANGE,,N,False,125.0
832,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,VIRGINIA,,large,ORANGE,,N,False,140.0
833,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-01,VIRGINIA,,medium,ORANGE,,N,False,140.0
834,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,MICHIGAN,,large,ORANGE,,N,False,150.0
835,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
836,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
837,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
838,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
839,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,jumbo,ORANGE,,N,False,165.0
840,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
841,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
842,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,PENNSYLVANIA,,small,ORANGE,,N,False,125.0
843,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,VIRGINIA,,large,ORANGE,,N,False,140.0
844,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-08,VIRGINIA,,medium,ORANGE,,N,False,140.0
845,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,MICHIGAN,,large,ORANGE,,N,False,150.0
846,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
847,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
848,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
849,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
850,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,PENNSYLVANIA,,jumbo,ORANGE,,N,False,177.5
851,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
852,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
853,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,PENNSYLVANIA,,small,ORANGE,,N,False,125.0
854,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,VIRGINIA,,large,ORANGE,,N,False,140.0
855,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-15,VIRGINIA,,medium,ORANGE,,N,False,140.0
856,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,MICHIGAN,,large,ORANGE,,N,False,150.0
857,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
858,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
859,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
860,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
861,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,PENNSYLVANIA,,jumbo,ORANGE,,N,False,190.0
862,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
863,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
864,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,PENNSYLVANIA,,small,ORANGE,,N,False,125.0
865,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,VIRGINIA,,large,ORANGE,,N,False,140.0
866,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-22,VIRGINIA,,medium,ORANGE,,N,False,140.0
867,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,MICHIGAN,,large,ORANGE,,N,False,150.0
868,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,NORTH CAROLINA,,jumbo,ORANGE,,N,False,160.0
869,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,NORTH CAROLINA,,large,ORANGE,,N,False,145.0
870,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,NORTH CAROLINA,,medium,ORANGE,,N,False,140.0
871,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,PENNSYLVANIA,,extra jumbo,ORANGE,,N,False,200.0
872,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,PENNSYLVANIA,,jumbo,ORANGE,,N,False,190.0
873,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,PENNSYLVANIA,,extra large,ORANGE,,N,False,150.0
874,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,PENNSYLVANIA,,medium,ORANGE,,N,False,150.0
875,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,PENNSYLVANIA,,small,ORANGE,,N,False,125.0
876,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,VIRGINIA,,large,ORANGE,,N,False,140.0
877,COLUMBIA,36 inch bins,HOWDEN TYPE,2016-10-29,VIRGINIA,,medium,ORANGE,,N,False,140.0
878,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,PENNSYLVANIA,,jumbo,,,N,False,150.0
879,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,PENNSYLVANIA,,large,,,N,False,150.0
880,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,PENNSYLVANIA,,medium,,,N,False,150.0
881,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,VIRGINIA,,jumbo,,,N,False,160.0
882,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,VIRGINIA,,extra large,,,N,False,155.0
883,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,VIRGINIA,,large,,,N,False,150.0
884,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-16,VIRGINIA,,small,,,N,False,130.0
885,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,MARYLAND,,large,,,N,False,150.0
886,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,PENNSYLVANIA,,jumbo,,,N,False,150.0
887,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,PENNSYLVANIA,,large,,,N,False,150.0
888,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,PENNSYLVANIA,,medium,,,N,False,150.0
889,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,VIRGINIA,,jumbo,,,N,False,160.0
890,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,VIRGINIA,,extra large,,,N,False,150.0
891,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,VIRGINIA,,large,,,N,False,150.0
892,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-23,VIRGINIA,,small,,,N,False,130.0
893,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,MARYLAND,,large,,,N,False,150.0
894,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,PENNSYLVANIA,,jumbo,,,N,False,150.0
895,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,PENNSYLVANIA,,large,,,N,False,150.0
896,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,PENNSYLVANIA,,medium,,,N,False,150.0
897,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,VIRGINIA,,jumbo,,,N,False,160.0
898,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,VIRGINIA,,extra large,,,N,False,150.0
899,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,VIRGINIA,,large,,,N,False,150.0
900,COLUMBIA,36 inch bins,HOWDEN TYPE,2017-09-30,VIRGINIA,,small,,,N,False,130.0
901,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-02,PENNSYLVANIA,,small,,,N,False,200.0
902,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-09,PENNSYLVANIA,,small,,,N,False,200.0
903,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-16,PENNSYLVANIA,,small,,,N,False,200.0
904,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-16,VIRGINIA,,small,,,N,False,200.0
905,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-23,PENNSYLVANIA,,small,,,N,False,200.0
906,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-23,VIRGINIA,,small,,,N,False,200.0
907,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-30,PENNSYLVANIA,,small,,,N,False,200.0
908,COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,2017-09-30,VIRGINIA,,small,,,N,False,200.0
909,COLUMBIA,24 inch bins,CINDERELLA,2016-09-24,NORTH CAROLINA,,medium,,,N,False,170.0
910,COLUMBIA,24 inch bins,CINDERELLA,2016-10-01,NORTH CAROLINA,,medium,,,N,False,170.0
911,COLUMBIA,24 inch bins,CINDERELLA,2016-10-01,PENNSYLVANIA,,large,,,N,False,175.0
912,COLUMBIA,24 inch bins,CINDERELLA,2016-10-08,NORTH CAROLINA,,medium,,,N,False,170.0
913,COLUMBIA,24 inch bins,CINDERELLA,2016-10-08,PENNSYLVANIA,,large,,,N,False,175.0
914,COLUMBIA,24 inch bins,CINDERELLA,2016-10-15,NORTH CAROLINA,,medium,,,N,False,170.0
915,COLUMBIA,24 inch bins,CINDERELLA,2016-10-15,PENNSYLVANIA,,large,,,N,False,175.0
916,COLUMBIA,24 inch bins,CINDERELLA,2016-10-22,NORTH CAROLINA,,medium,,,N,False,170.0
917,COLUMBIA,24 inch bins,CINDERELLA,2016-10-22,PENNSYLVANIA,,large,,,N,False,175.0
918,COLUMBIA,24 inch bins,CINDERELLA,2016-10-29,NORTH CAROLINA,,medium,,,N,False,170.0
919,COLUMBIA,24 inch bins,CINDERELLA,2016-10-29,PENNSYLVANIA,,large,,,N,False,175.0
920,COLUMBIA,24 inch bins,CINDERELLA,2017-09-02,PENNSYLVANIA,,large,,,N,False,160.0
921,COLUMBIA,24 inch bins,CINDERELLA,2017-09-09,PENNSYLVANIA,,large,,,N,False,160.0
922,COLUMBIA,24 inch bins,CINDERELLA,2017-09-16,PENNSYLVANIA,,large,,,N,False,167.5
923,COLUMBIA,24 inch bins,CINDERELLA,2017-09-23,PENNSYLVANIA,,large,,,N,False,175.0
924,COLUMBIA,24 inch bins,CINDERELLA,2017-09-30,PENNSYLVANIA,,large,,,N,False,175.0
925,COLUMBIA,24 inch bins,FAIRYTALE,2016-09-24,NORTH CAROLINA,,medium,,,N,False,170.0
926,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-01,NORTH CAROLINA,,medium,,,N,False,170.0
927,COLUMBIA,24 inch bins,FAIRYTALE,2016-10-01,PENNSYLVANIA,,large,,,N,False,175.0
